"","age","job","education","default","month","duration","poutcome","Subscription"
"35466",27,"services","university.degree","no","may",22,"failure","no"
"35467",25,"technician","professional.course","no","may",44,"nonexistent","no"
"35468",50,"housemaid","basic.9y","no","may",16,"nonexistent","no"
"35469",46,"admin.","basic.6y","no","may",7,"failure","no"
"35470",25,"student","high.school","no","may",21,"nonexistent","no"
"35471",38,"technician","professional.course","no","may",15,"nonexistent","no"
"35472",38,"admin.","university.degree","no","may",30,"nonexistent","no"
"35473",41,"admin.","high.school","no","may",13,"nonexistent","no"
"35474",32,"admin.","university.degree","no","may",8,"nonexistent","no"
"35475",52,"blue-collar","basic.9y","unknown","may",201,"nonexistent","no"
"35476",33,"management","university.degree","no","may",259,"nonexistent","no"
"35477",30,"student","university.degree","no","may",90,"nonexistent","no"
"35478",52,"admin.","basic.9y","no","may",51,"nonexistent","no"
"35479",36,"admin.","high.school","unknown","may",264,"success","no"
"35480",53,"technician","unknown","no","may",35,"nonexistent","no"
"35481",27,"admin.","high.school","no","may",10,"nonexistent","no"
"35482",57,"services","high.school","no","may",380,"nonexistent","no"
"35483",42,"technician","university.degree","no","may",33,"nonexistent","no"
"35484",44,"technician","university.degree","no","may",30,"nonexistent","no"
"35485",24,"student","high.school","no","may",557,"nonexistent","no"
"35486",54,"blue-collar","basic.4y","unknown","may",108,"nonexistent","no"
"35487",31,"admin.","university.degree","no","may",173,"nonexistent","no"
"35488",29,"services","high.school","no","may",87,"failure","no"
"35489",36,"admin.","high.school","unknown","may",47,"nonexistent","no"
"35490",30,"admin.","basic.9y","no","may",97,"failure","no"
"35491",32,"blue-collar","professional.course","no","may",333,"nonexistent","no"
"35492",28,"admin.","university.degree","no","may",55,"nonexistent","no"
"35493",45,"blue-collar","high.school","unknown","may",29,"failure","no"
"35494",31,"admin.","university.degree","no","may",213,"failure","no"
"35495",28,"admin.","university.degree","no","may",192,"failure","no"
"35496",47,"management","high.school","no","may",57,"failure","no"
"35497",34,"admin.","university.degree","no","may",16,"nonexistent","no"
"35498",28,"admin.","university.degree","no","may",442,"failure","yes"
"35499",47,"management","high.school","no","may",245,"nonexistent","no"
"35500",23,"blue-collar","high.school","no","may",115,"nonexistent","no"
"35501",46,"blue-collar","basic.9y","no","may",410,"nonexistent","no"
"35502",23,"blue-collar","high.school","no","may",158,"failure","no"
"35503",34,"admin.","university.degree","no","may",283,"nonexistent","no"
"35504",44,"admin.","basic.6y","no","may",217,"failure","no"
"35505",39,"admin.","professional.course","no","may",97,"failure","no"
"35506",48,"blue-collar","basic.4y","no","may",420,"failure","no"
"35507",44,"admin.","basic.6y","no","may",608,"failure","yes"
"35508",28,"blue-collar","basic.9y","no","may",166,"nonexistent","no"
"35509",38,"technician","professional.course","no","may",325,"nonexistent","no"
"35510",37,"technician","high.school","no","may",161,"nonexistent","no"
"35511",41,"admin.","university.degree","no","may",166,"nonexistent","no"
"35512",41,"management","high.school","no","may",97,"failure","no"
"35513",30,"blue-collar","basic.9y","no","may",74,"nonexistent","no"
"35514",45,"services","high.school","no","may",15,"failure","no"
"35515",41,"management","high.school","no","may",216,"nonexistent","no"
"35516",37,"blue-collar","basic.4y","unknown","may",170,"failure","no"
"35517",36,"services","high.school","no","may",288,"nonexistent","no"
"35518",52,"admin.","high.school","no","may",17,"nonexistent","no"
"35519",24,"admin.","university.degree","unknown","may",220,"failure","no"
"35520",44,"entrepreneur","university.degree","no","may",28,"nonexistent","no"
"35521",30,"admin.","high.school","no","may",169,"nonexistent","no"
"35522",52,"blue-collar","basic.9y","unknown","may",185,"nonexistent","no"
"35523",35,"admin.","high.school","no","may",88,"failure","no"
"35524",44,"services","high.school","no","may",903,"nonexistent","yes"
"35525",52,"blue-collar","basic.9y","unknown","may",248,"nonexistent","no"
"35526",38,"technician","university.degree","no","may",12,"nonexistent","no"
"35527",25,"student","high.school","no","may",52,"nonexistent","no"
"35528",24,"blue-collar","basic.9y","no","may",155,"nonexistent","no"
"35529",33,"unemployed","basic.4y","no","may",205,"nonexistent","no"
"35530",37,"blue-collar","professional.course","no","may",68,"nonexistent","no"
"35531",41,"admin.","high.school","no","may",63,"nonexistent","no"
"35532",37,"blue-collar","professional.course","no","may",114,"nonexistent","no"
"35533",24,"blue-collar","basic.9y","no","may",297,"nonexistent","no"
"35534",37,"blue-collar","professional.course","no","may",185,"failure","no"
"35535",34,"admin.","high.school","unknown","may",186,"nonexistent","no"
"35536",33,"blue-collar","high.school","no","may",222,"nonexistent","no"
"35537",48,"blue-collar","basic.4y","no","may",284,"nonexistent","no"
"35538",30,"technician","university.degree","no","may",195,"nonexistent","no"
"35539",32,"self-employed","university.degree","no","may",119,"nonexistent","no"
"35540",41,"management","high.school","no","may",261,"failure","no"
"35541",28,"blue-collar","professional.course","no","may",113,"nonexistent","no"
"35542",46,"blue-collar","high.school","no","may",11,"nonexistent","no"
"35543",35,"blue-collar","professional.course","no","may",42,"nonexistent","no"
"35544",33,"technician","professional.course","no","may",110,"nonexistent","no"
"35545",33,"admin.","professional.course","no","may",1340,"nonexistent","yes"
"35546",59,"management","basic.4y","no","may",455,"nonexistent","no"
"35547",29,"admin.","high.school","no","may",119,"nonexistent","no"
"35548",52,"admin.","high.school","no","may",110,"failure","no"
"35549",38,"technician","professional.course","no","may",170,"failure","no"
"35550",29,"technician","professional.course","no","may",245,"nonexistent","no"
"35551",30,"admin.","high.school","no","may",268,"nonexistent","no"
"35552",41,"technician","high.school","no","may",108,"failure","no"
"35553",29,"technician","professional.course","no","may",487,"nonexistent","yes"
"35554",33,"technician","university.degree","no","may",182,"nonexistent","no"
"35555",31,"admin.","high.school","unknown","may",309,"nonexistent","yes"
"35556",25,"blue-collar","basic.9y","no","may",165,"nonexistent","no"
"35557",41,"admin.","high.school","no","may",18,"failure","no"
"35558",21,"blue-collar","basic.9y","no","may",250,"nonexistent","no"
"35559",21,"blue-collar","basic.9y","no","may",154,"nonexistent","no"
"35560",33,"blue-collar","high.school","no","may",2301,"nonexistent","yes"
"35561",35,"technician","university.degree","no","may",169,"nonexistent","no"
"35562",37,"management","university.degree","no","may",176,"nonexistent","no"
"35563",47,"entrepreneur","professional.course","no","may",69,"nonexistent","no"
"35564",32,"management","university.degree","no","may",119,"nonexistent","no"
"35565",37,"management","university.degree","no","may",493,"nonexistent","yes"
"35566",41,"blue-collar","basic.9y","no","may",295,"nonexistent","no"
"35567",29,"admin.","university.degree","unknown","may",226,"nonexistent","no"
"35568",25,"student","high.school","no","may",11,"nonexistent","no"
"35569",27,"services","university.degree","no","may",33,"nonexistent","no"
"35570",44,"unemployed","basic.9y","no","may",152,"nonexistent","no"
"35571",58,"blue-collar","high.school","unknown","may",176,"nonexistent","no"
"35572",31,"technician","high.school","no","may",41,"nonexistent","no"
"35573",42,"services","high.school","no","may",252,"nonexistent","no"
"35574",31,"technician","high.school","no","may",40,"failure","no"
"35575",36,"blue-collar","basic.9y","no","may",156,"failure","no"
"35576",32,"services","high.school","unknown","may",126,"nonexistent","no"
"35577",43,"services","high.school","no","may",55,"nonexistent","no"
"35578",32,"blue-collar","basic.9y","unknown","may",114,"nonexistent","no"
"35579",30,"admin.","university.degree","unknown","may",134,"nonexistent","no"
"35580",46,"admin.","basic.6y","no","may",18,"nonexistent","no"
"35581",39,"entrepreneur","university.degree","unknown","may",98,"failure","no"
"35582",58,"self-employed","university.degree","no","may",379,"nonexistent","no"
"35583",31,"blue-collar","high.school","no","may",128,"nonexistent","no"
"35584",57,"technician","basic.6y","no","may",86,"nonexistent","no"
"35585",30,"admin.","university.degree","unknown","may",632,"nonexistent","no"
"35586",38,"admin.","university.degree","no","may",98,"nonexistent","no"
"35587",33,"admin.","professional.course","no","may",843,"failure","yes"
"35588",50,"admin.","basic.4y","no","may",8,"nonexistent","no"
"35589",30,"services","university.degree","no","may",132,"failure","no"
"35590",47,"services","high.school","no","may",261,"nonexistent","no"
"35591",32,"self-employed","university.degree","no","may",133,"failure","no"
"35592",47,"services","high.school","no","may",398,"failure","no"
"35593",33,"technician","professional.course","no","may",287,"nonexistent","no"
"35594",44,"unemployed","basic.6y","no","may",208,"nonexistent","no"
"35595",28,"unemployed","university.degree","no","may",434,"nonexistent","no"
"35596",42,"blue-collar","basic.4y","no","may",119,"nonexistent","no"
"35597",39,"self-employed","university.degree","no","may",140,"nonexistent","no"
"35598",43,"technician","professional.course","no","may",191,"success","no"
"35599",23,"blue-collar","high.school","no","may",380,"failure","no"
"35600",32,"blue-collar","professional.course","no","may",115,"nonexistent","no"
"35601",58,"admin.","university.degree","no","may",325,"nonexistent","no"
"35602",29,"admin.","university.degree","no","may",167,"nonexistent","no"
"35603",45,"admin.","university.degree","no","may",63,"nonexistent","no"
"35604",35,"admin.","university.degree","no","may",21,"nonexistent","no"
"35605",49,"retired","high.school","no","may",47,"failure","no"
"35606",42,"technician","university.degree","no","may",9,"nonexistent","no"
"35607",29,"admin.","university.degree","no","may",565,"nonexistent","yes"
"35608",45,"admin.","university.degree","no","may",507,"nonexistent","yes"
"35609",27,"admin.","university.degree","no","may",82,"nonexistent","no"
"35610",55,"admin.","unknown","unknown","may",105,"nonexistent","no"
"35611",30,"technician","professional.course","no","may",212,"nonexistent","no"
"35612",46,"technician","professional.course","no","may",78,"nonexistent","no"
"35613",37,"management","university.degree","no","may",546,"nonexistent","no"
"35614",44,"management","university.degree","no","may",79,"failure","no"
"35615",46,"technician","professional.course","no","may",431,"nonexistent","yes"
"35616",29,"technician","university.degree","no","may",74,"nonexistent","no"
"35617",29,"services","high.school","no","may",229,"failure","no"
"35618",33,"services","high.school","no","may",600,"nonexistent","yes"
"35619",32,"admin.","university.degree","no","may",156,"nonexistent","no"
"35620",30,"admin.","university.degree","no","may",114,"nonexistent","no"
"35621",41,"admin.","high.school","no","may",435,"success","no"
"35622",34,"admin.","professional.course","no","may",326,"nonexistent","no"
"35623",44,"admin.","basic.6y","no","may",170,"nonexistent","no"
"35624",46,"management","university.degree","no","may",143,"nonexistent","no"
"35625",30,"services","high.school","no","may",111,"nonexistent","no"
"35626",44,"management","high.school","no","may",184,"nonexistent","no"
"35627",44,"management","high.school","no","may",233,"nonexistent","no"
"35628",32,"admin.","university.degree","no","may",110,"failure","no"
"35629",34,"blue-collar","basic.9y","no","may",116,"nonexistent","no"
"35630",34,"blue-collar","basic.9y","no","may",178,"nonexistent","no"
"35631",44,"management","high.school","no","may",504,"nonexistent","yes"
"35632",30,"technician","professional.course","no","may",144,"nonexistent","no"
"35633",30,"technician","university.degree","no","may",177,"nonexistent","no"
"35634",28,"blue-collar","high.school","no","may",21,"nonexistent","no"
"35635",30,"services","high.school","no","may",700,"nonexistent","yes"
"35636",35,"admin.","high.school","no","may",163,"nonexistent","no"
"35637",28,"services","high.school","no","may",91,"nonexistent","no"
"35638",42,"technician","university.degree","no","may",78,"nonexistent","no"
"35639",21,"blue-collar","basic.9y","no","may",239,"nonexistent","no"
"35640",32,"admin.","high.school","no","may",169,"nonexistent","no"
"35641",32,"admin.","high.school","no","may",87,"nonexistent","no"
"35642",41,"admin.","university.degree","unknown","may",121,"nonexistent","no"
"35643",21,"blue-collar","basic.9y","no","may",37,"nonexistent","no"
"35644",33,"unemployed","basic.4y","no","may",1008,"failure","yes"
"35645",48,"services","high.school","no","may",113,"nonexistent","no"
"35646",40,"admin.","high.school","no","may",24,"nonexistent","no"
"35647",40,"admin.","high.school","no","may",213,"failure","no"
"35648",41,"blue-collar","basic.9y","no","may",380,"nonexistent","no"
"35649",30,"admin.","high.school","no","may",153,"nonexistent","no"
"35650",30,"admin.","high.school","no","may",192,"nonexistent","no"
"35651",28,"technician","professional.course","no","may",66,"nonexistent","no"
