"","job","education","default","contact","month","campaign","previous","poutcome","cons.price.idx","cons.conf.idx","euribor3m","Subscription"
"39770","admin.","university.degree","no","cellular","may",2,2,"success",93.876,-40,0.701,"no"
"39771","technician","professional.course","no","cellular","may",1,0,"nonexistent",93.876,-40,0.701,"no"
"39772","unknown","high.school","no","telephone","may",1,1,"success",93.876,-40,0.701,"no"
"39773","unemployed","basic.9y","no","cellular","may",1,1,"failure",93.876,-40,0.701,"yes"
"39774","technician","high.school","no","cellular","may",1,3,"failure",93.876,-40,0.701,"no"
"39775","student","basic.9y","no","cellular","may",1,0,"nonexistent",93.876,-40,0.701,"yes"
"39776","admin.","university.degree","no","cellular","may",1,0,"nonexistent",93.876,-40,0.701,"no"
"39777","unknown","high.school","no","cellular","may",1,0,"nonexistent",93.876,-40,0.701,"yes"
"39778","unknown","high.school","no","cellular","may",5,2,"success",93.876,-40,0.701,"no"
"39779","technician","university.degree","no","telephone","may",1,0,"nonexistent",93.876,-40,0.701,"no"
"39780","management","high.school","no","telephone","may",1,0,"nonexistent",93.876,-40,0.701,"no"
"39781","admin.","university.degree","no","cellular","jun",1,4,"failure",94.055,-39.8,0.702,"no"
"39782","admin.","university.degree","no","cellular","jun",3,0,"nonexistent",94.055,-39.8,0.702,"no"
"39783","admin.","university.degree","no","cellular","jun",1,0,"nonexistent",94.055,-39.8,0.702,"yes"
"39784","blue-collar","basic.9y","no","telephone","jun",1,2,"success",94.055,-39.8,0.702,"no"
"39785","services","unknown","no","cellular","jun",1,0,"nonexistent",94.055,-39.8,0.702,"yes"
"39786","services","unknown","no","cellular","jun",1,2,"failure",94.055,-39.8,0.702,"yes"
"39787","housemaid","basic.4y","no","cellular","jun",1,1,"failure",94.055,-39.8,0.702,"yes"
"39788","services","unknown","no","cellular","jun",2,3,"success",94.055,-39.8,0.702,"yes"
"39789","services","unknown","no","cellular","jun",2,2,"failure",94.055,-39.8,0.702,"no"
"39790","admin.","high.school","no","cellular","jun",2,1,"failure",94.055,-39.8,0.702,"no"
"39791","services","high.school","no","telephone","jun",1,0,"nonexistent",94.055,-39.8,0.702,"no"
"39792","admin.","university.degree","no","cellular","jun",3,1,"success",94.055,-39.8,0.702,"yes"
"39793","technician","professional.course","unknown","cellular","jun",1,3,"success",94.055,-39.8,0.702,"no"
"39794","retired","professional.course","no","telephone","jun",1,1,"failure",94.055,-39.8,0.702,"no"
"39795","technician","professional.course","no","telephone","jun",1,0,"nonexistent",94.055,-39.8,0.702,"no"
"39796","housemaid","basic.4y","no","cellular","jun",5,0,"nonexistent",94.055,-39.8,0.702,"yes"
"39797","technician","university.degree","no","cellular","jun",1,1,"success",94.055,-39.8,0.702,"yes"
"39798","technician","university.degree","no","cellular","jun",2,1,"failure",94.055,-39.8,0.702,"yes"
"39799","technician","professional.course","no","telephone","jun",1,1,"failure",94.055,-39.8,0.702,"no"
"39800","blue-collar","basic.6y","no","telephone","jun",1,0,"nonexistent",94.055,-39.8,0.702,"no"
"39801","admin.","university.degree","no","telephone","jun",1,0,"nonexistent",94.055,-39.8,0.702,"no"
"39802","blue-collar","basic.9y","no","telephone","jun",1,0,"nonexistent",94.055,-39.8,0.702,"no"
"39803","admin.","university.degree","no","cellular","jun",1,1,"success",94.055,-39.8,0.704,"yes"
"39804","admin.","high.school","no","cellular","jun",1,1,"success",94.055,-39.8,0.704,"yes"
"39805","technician","professional.course","no","cellular","jun",2,1,"success",94.055,-39.8,0.704,"yes"
"39806","admin.","university.degree","no","cellular","jun",1,2,"failure",94.055,-39.8,0.704,"no"
"39807","admin.","high.school","no","cellular","jun",1,2,"success",94.055,-39.8,0.704,"yes"
"39808","admin.","high.school","no","cellular","jun",1,1,"success",94.055,-39.8,0.704,"no"
"39809","unemployed","professional.course","no","cellular","jun",1,0,"nonexistent",94.055,-39.8,0.704,"yes"
"39810","services","high.school","no","telephone","jun",1,0,"nonexistent",94.055,-39.8,0.707,"no"
"39811","self-employed","university.degree","no","telephone","jun",1,0,"nonexistent",94.055,-39.8,0.707,"no"
"39812","blue-collar","basic.6y","no","cellular","jun",2,2,"success",94.055,-39.8,0.707,"no"
"39813","blue-collar","basic.6y","no","cellular","jun",2,3,"success",94.055,-39.8,0.707,"no"
"39814","blue-collar","basic.6y","no","cellular","jun",1,2,"failure",94.055,-39.8,0.707,"no"
"39815","services","high.school","no","telephone","jun",1,0,"nonexistent",94.055,-39.8,0.711,"no"
"39816","admin.","high.school","no","telephone","jun",1,0,"nonexistent",94.055,-39.8,0.711,"no"
"39817","admin.","high.school","no","telephone","jun",1,0,"nonexistent",94.055,-39.8,0.711,"yes"
"39818","admin.","high.school","no","telephone","jun",1,0,"nonexistent",94.055,-39.8,0.711,"no"
"39819","blue-collar","basic.9y","no","telephone","jun",1,0,"nonexistent",94.055,-39.8,0.713,"no"
"39820","technician","professional.course","no","telephone","jun",1,0,"nonexistent",94.055,-39.8,0.713,"no"
"39821","technician","professional.course","no","cellular","jun",1,2,"success",94.055,-39.8,0.713,"yes"
"39822","blue-collar","basic.9y","no","cellular","jun",1,0,"nonexistent",94.055,-39.8,0.713,"yes"
"39823","blue-collar","basic.9y","no","cellular","jun",1,0,"nonexistent",94.055,-39.8,0.713,"no"
"39824","student","high.school","no","telephone","jun",1,2,"success",94.055,-39.8,0.713,"no"
"39825","unemployed","university.degree","no","telephone","jun",1,0,"nonexistent",94.055,-39.8,0.713,"no"
"39826","entrepreneur","high.school","no","telephone","jun",1,0,"nonexistent",94.055,-39.8,0.713,"no"
"39827","unemployed","high.school","no","telephone","jun",1,0,"nonexistent",94.055,-39.8,0.713,"no"
"39828","technician","high.school","no","cellular","jun",1,4,"success",94.055,-39.8,0.715,"yes"
"39829","admin.","university.degree","no","cellular","jun",1,3,"success",94.055,-39.8,0.715,"yes"
"39830","admin.","university.degree","no","cellular","jun",1,2,"success",94.055,-39.8,0.715,"yes"
"39831","admin.","university.degree","no","cellular","jun",1,1,"success",94.055,-39.8,0.715,"yes"
"39832","technician","university.degree","no","telephone","jun",1,3,"failure",94.055,-39.8,0.715,"yes"
"39833","technician","high.school","no","telephone","jun",1,0,"nonexistent",94.055,-39.8,0.715,"no"
"39834","admin.","university.degree","no","telephone","jun",2,1,"success",94.055,-39.8,0.715,"no"
"39835","technician","university.degree","no","cellular","jun",2,1,"failure",94.055,-39.8,0.715,"yes"
"39836","services","high.school","no","cellular","jun",2,2,"success",94.055,-39.8,0.715,"yes"
"39837","blue-collar","university.degree","no","cellular","jun",2,0,"nonexistent",94.055,-39.8,0.715,"no"
"39838","admin.","university.degree","no","cellular","jun",2,4,"success",94.055,-39.8,0.715,"yes"
"39839","admin.","high.school","no","telephone","jun",1,0,"nonexistent",94.055,-39.8,0.715,"no"
"39840","admin.","university.degree","no","telephone","jun",1,0,"nonexistent",94.055,-39.8,0.719,"no"
"39841","admin.","university.degree","no","cellular","jun",1,2,"failure",94.055,-39.8,0.719,"no"
"39842","admin.","university.degree","no","cellular","jun",1,1,"success",94.055,-39.8,0.719,"yes"
"39843","admin.","university.degree","no","cellular","jun",2,3,"success",94.055,-39.8,0.72,"no"
"39844","management","university.degree","no","telephone","jun",5,1,"success",94.055,-39.8,0.72,"yes"
"39845","management","university.degree","no","cellular","jun",1,4,"success",94.055,-39.8,0.72,"yes"
"39846","student","high.school","no","telephone","jun",1,1,"success",94.055,-39.8,0.72,"yes"
"39847","technician","university.degree","no","cellular","jun",1,5,"success",94.055,-39.8,0.72,"yes"
"39848","retired","basic.4y","no","cellular","jun",1,0,"nonexistent",94.055,-39.8,0.72,"yes"
"39849","self-employed","university.degree","no","cellular","jun",1,0,"nonexistent",94.055,-39.8,0.72,"yes"
"39850","student","high.school","no","cellular","jun",1,0,"nonexistent",94.055,-39.8,0.72,"yes"
"39851","management","university.degree","no","cellular","jun",1,1,"failure",94.055,-39.8,0.72,"no"
"39852","self-employed","university.degree","no","cellular","jun",4,0,"nonexistent",94.055,-39.8,0.72,"yes"
"39853","self-employed","university.degree","no","cellular","jun",1,4,"success",94.055,-39.8,0.72,"yes"
"39854","technician","university.degree","no","cellular","jun",2,0,"nonexistent",94.055,-39.8,0.72,"yes"
"39855","unemployed","basic.4y","no","cellular","jun",1,2,"success",94.055,-39.8,0.72,"yes"
"39856","technician","university.degree","no","cellular","jun",1,0,"nonexistent",94.055,-39.8,0.72,"no"
"39857","admin.","university.degree","no","cellular","jun",1,1,"success",94.055,-39.8,0.72,"yes"
"39858","student","high.school","no","cellular","jun",1,2,"failure",94.055,-39.8,0.72,"yes"
"39859","services","university.degree","no","telephone","jun",1,0,"nonexistent",94.055,-39.8,0.72,"no"
"39860","admin.","university.degree","no","telephone","jun",1,0,"nonexistent",94.055,-39.8,0.72,"no"
"39861","services","high.school","no","telephone","jun",1,0,"nonexistent",94.055,-39.8,0.72,"no"
"39862","services","high.school","no","cellular","jun",1,1,"failure",94.055,-39.8,0.72,"no"
"39863","admin.","university.degree","no","cellular","jun",3,0,"nonexistent",94.055,-39.8,0.72,"no"
"39864","self-employed","university.degree","no","cellular","jun",2,1,"failure",94.055,-39.8,0.72,"yes"
"39865","student","high.school","no","cellular","jun",2,0,"nonexistent",94.055,-39.8,0.72,"yes"
"39866","student","university.degree","no","cellular","jun",2,4,"success",94.055,-39.8,0.72,"no"
"39867","technician","professional.course","no","cellular","jun",2,1,"success",94.055,-39.8,0.723,"yes"
"39868","admin.","high.school","no","cellular","jun",2,1,"success",94.055,-39.8,0.723,"yes"
"39869","management","basic.6y","no","cellular","jun",1,2,"success",94.055,-39.8,0.723,"yes"
"39870","housemaid","basic.4y","no","cellular","jun",3,1,"failure",94.055,-39.8,0.723,"yes"
"39871","admin.","high.school","no","cellular","jun",6,3,"success",94.055,-39.8,0.723,"no"
"39872","technician","professional.course","no","cellular","jun",5,2,"success",94.055,-39.8,0.723,"yes"
"39873","technician","professional.course","no","cellular","jun",4,2,"success",94.055,-39.8,0.723,"no"
"39874","unemployed","university.degree","no","telephone","jun",3,2,"success",94.055,-39.8,0.723,"no"
"39875","management","university.degree","no","cellular","jun",2,2,"success",94.055,-39.8,0.723,"no"
"39876","technician","professional.course","no","telephone","jun",1,0,"nonexistent",94.055,-39.8,0.723,"yes"
"39877","admin.","high.school","no","cellular","jun",1,1,"failure",94.055,-39.8,0.727,"yes"
"39878","entrepreneur","university.degree","no","telephone","jun",1,0,"nonexistent",94.055,-39.8,0.727,"no"
"39879","blue-collar","basic.9y","no","telephone","jun",1,2,"failure",94.055,-39.8,0.727,"no"
"39880","admin.","high.school","no","cellular","jun",3,0,"nonexistent",94.055,-39.8,0.727,"yes"
"39881","student","high.school","no","cellular","jun",6,1,"success",94.055,-39.8,0.727,"yes"
"39882","management","university.degree","no","cellular","jun",3,2,"success",94.055,-39.8,0.729,"yes"
"39883","services","high.school","no","cellular","jun",3,0,"nonexistent",94.055,-39.8,0.729,"no"
"39884","management","university.degree","no","cellular","jun",1,1,"success",94.055,-39.8,0.729,"yes"
"39885","technician","professional.course","no","telephone","jun",1,0,"nonexistent",94.055,-39.8,0.729,"no"
"39886","blue-collar","professional.course","no","cellular","jun",1,0,"nonexistent",94.055,-39.8,0.729,"yes"
"39887","blue-collar","high.school","no","telephone","jun",1,0,"nonexistent",94.055,-39.8,0.729,"no"
"39888","student","high.school","no","cellular","jun",1,0,"nonexistent",94.055,-39.8,0.729,"no"
"39889","student","high.school","no","cellular","jun",1,0,"nonexistent",94.055,-39.8,0.729,"no"
"39890","management","university.degree","no","cellular","jun",1,0,"nonexistent",94.055,-39.8,0.729,"yes"
"39891","retired","unknown","no","cellular","jun",4,0,"nonexistent",94.055,-39.8,0.729,"yes"
"39892","student","high.school","no","cellular","jun",2,2,"failure",94.055,-39.8,0.729,"yes"
"39893","retired","unknown","no","cellular","jun",1,0,"nonexistent",94.055,-39.8,0.729,"yes"
"39894","unknown","unknown","no","cellular","jun",2,2,"success",94.055,-39.8,0.729,"yes"
"39895","admin.","university.degree","no","cellular","jun",2,1,"success",94.055,-39.8,0.732,"no"
"39896","admin.","university.degree","no","telephone","jun",1,0,"nonexistent",94.055,-39.8,0.732,"no"
"39897","blue-collar","basic.4y","no","cellular","jun",1,1,"success",94.055,-39.8,0.732,"yes"
"39898","retired","high.school","no","cellular","jun",4,0,"nonexistent",94.055,-39.8,0.732,"no"
"39899","entrepreneur","university.degree","no","telephone","jun",1,0,"nonexistent",94.055,-39.8,0.732,"no"
"39900","admin.","high.school","no","cellular","jun",1,1,"success",94.055,-39.8,0.732,"yes"
"39901","admin.","university.degree","no","telephone","jun",1,0,"nonexistent",94.055,-39.8,0.733,"no"
"39902","technician","professional.course","no","cellular","jun",2,3,"success",94.055,-39.8,0.737,"no"
"39903","technician","professional.course","no","cellular","jun",2,0,"nonexistent",94.055,-39.8,0.737,"no"
"39904","student","basic.4y","no","cellular","jun",1,0,"nonexistent",94.055,-39.8,0.737,"no"
"39905","student","high.school","no","cellular","jun",1,1,"failure",94.055,-39.8,0.737,"no"
"39906","management","university.degree","no","cellular","jun",1,2,"success",94.055,-39.8,0.737,"yes"
"39907","management","university.degree","no","cellular","jun",1,2,"success",94.055,-39.8,0.737,"yes"
"39908","admin.","university.degree","no","cellular","jun",1,2,"success",94.055,-39.8,0.737,"yes"
"39909","admin.","university.degree","no","cellular","jun",1,2,"success",94.055,-39.8,0.739,"no"
"39910","admin.","high.school","no","telephone","jun",1,1,"failure",94.055,-39.8,0.739,"no"
"39911","admin.","university.degree","no","cellular","jun",1,1,"failure",94.055,-39.8,0.739,"no"
"39912","admin.","university.degree","no","cellular","jun",1,1,"success",94.055,-39.8,0.739,"yes"
"39913","blue-collar","high.school","no","cellular","jun",2,1,"success",94.055,-39.8,0.739,"yes"
"39914","technician","professional.course","no","cellular","jun",1,2,"failure",94.055,-39.8,0.739,"no"
"39915","admin.","university.degree","no","cellular","jun",1,0,"nonexistent",94.055,-39.8,0.739,"yes"
"39916","blue-collar","high.school","no","cellular","jun",1,1,"success",94.055,-39.8,0.739,"yes"
"39917","technician","professional.course","no","cellular","jun",1,0,"nonexistent",94.055,-39.8,0.739,"no"
"39918","admin.","high.school","no","cellular","jun",3,0,"nonexistent",94.055,-39.8,0.739,"yes"
"39919","blue-collar","basic.9y","no","cellular","jun",3,2,"success",94.055,-39.8,0.739,"no"
"39920","student","high.school","no","cellular","jun",2,2,"success",94.055,-39.8,0.739,"no"
"39921","management","university.degree","no","cellular","jun",2,3,"failure",94.055,-39.8,0.739,"no"
"39922","student","high.school","no","telephone","jun",1,2,"failure",94.055,-39.8,0.739,"no"
"39923","technician","professional.course","no","cellular","jun",4,1,"failure",94.055,-39.8,0.742,"yes"
"39924","retired","basic.4y","no","telephone","jun",1,1,"failure",94.055,-39.8,0.742,"no"
"39925","admin.","university.degree","no","telephone","jun",1,0,"nonexistent",94.055,-39.8,0.742,"no"
"39926","self-employed","professional.course","no","cellular","jun",1,0,"nonexistent",94.055,-39.8,0.742,"yes"
"39927","management","university.degree","no","cellular","jun",1,0,"nonexistent",94.055,-39.8,0.742,"no"
"39928","self-employed","professional.course","no","cellular","jun",1,1,"failure",94.055,-39.8,0.742,"no"
"39929","unemployed","high.school","no","cellular","jun",3,0,"nonexistent",94.055,-39.8,0.742,"no"
"39930","unemployed","university.degree","no","cellular","jun",2,1,"success",94.055,-39.8,0.742,"no"
"39931","admin.","university.degree","no","cellular","jun",1,0,"nonexistent",94.055,-39.8,0.742,"no"
